Lighting,Weather,HWY_Factor,Factors_Ro,X,Y,Crash_Seve,Crash_Date,Distance,Dir,Agency,Accident_R,AREA,PERIMETER,WARD,ACRES,SQ_MILES,AREA_1,LEN,Primary_St,Secondary_
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.13809850000001,36.17317204,PROPERTY DAMAGE ONLY,02/16/2016,20,S,NHP,2234205,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,LAS VEGAS BLVD,US95S TO SR604 N/S INT75B
DAYLIGHT,CLEAR,NONE,DRY,-115.2513659,36.19938322,PROPERTY DAMAGE ONLY,02/16/2016,80,S,LVMPD,2223378,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,N TENAYA WAY,EUGENE AVE
DAYLIGHT,CLEAR,NONE,DRY,-115.2997673,36.20619523,PROPERTY DAMAGE ONLY,02/16/2016,100,N,LVMPD,2223391,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,DEL WEBB BLVD,LAKE MEAD BLVD
,CLEAR,,,-115.1907751,36.15033212,PROPERTY DAMAGE ONLY,02/17/2016,0,AT INT,LVMPD,2223461,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,S VALLEY VIEW BLVD,EL CORTEZ AVE
DAYLIGHT,CLEAR,NONE,DRY,-115.2615187,36.21807895,INJURY CRASH,02/16/2016,300,W,LVMPD,2230486,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,CHEYENNE AVE,N BUFFALO DR
DAYLIGHT,CLEAR,NONE,DRY,-115.21143980000001,36.31487043,INJURY CRASH,02/17/2016,60,N,LVMPD,2223425,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,THOM BLVD,ISTAS AVE
DAYLIGHT,CLOUDY,NONE,DRY,-115.31956609999999,36.29919282,INJURY CRASH,02/17/2016,0,AT INT,LVMPD,2223458,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,FARM RD,EGAN CREST DR
DAYLIGHT,CLEAR,NONE,DRY,-115.2065127,36.27896537,INJURY CRASH,02/17/2016,380,S,NLPD,2227787,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,N DECATUR BLVD,W ROME BLVD
DARK - CONTINUOUS LIGHTING,CLOUDY: RAIN,"WET, ICY, SNOW, SLUSH",DRY,-115.2600429,36.18862211,INJURY CRASH,02/17/2016,0,AT INT,LVMPD,2223477,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,N BUFFALO DR,VEGAS DR
DARK - CONTINUOUS LIGHTING,CLEAR,NONE,DRY,-115.27795079999999,36.16930502,FATAL CRASH,02/17/2016,222,S,LVMPD,2223423,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,DURANGO DR,VENETIAN STRADA
DAYLIGHT,CLEAR,NONE,DRY,-115.26606459999999,36.17776776,PROPERTY DAMAGE ONLY,02/17/2016,150,W,NHP,2226809,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,E SUMMERLIN PKWY,E SUMMERLIN PKWY TO BUFFALO DR
,CLEAR,,,-115.09807169999999,36.17334491,PROPERTY DAMAGE ONLY,02/17/2016,53,E,LVMPD,2223457,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,E BONANZA RD,N PECOS RD
,CLOUDY,,,-115.1162189,36.17374206,PROPERTY DAMAGE ONLY,02/17/2016,20,S,LVMPD,2223480,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,EASTERN AVE,E BONANZA RD
DAYLIGHT,CLOUDY,NONE,DRY,-115.158399,36.15871865,PROPERTY DAMAGE ONLY,02/17/2016,0,AT INT,NHP,2226821,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,SR159,S GRAND CENTRAL PKWY
DARK - SPOT LIGHTING,CLEAR,OTHER ENVIRONMENTAL,DRY,-115.15839890000001,36.15880109,PROPERTY DAMAGE ONLY,02/17/2016,30,N,NHP,2234211,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,S GRAND CENTRAL PKWY,SR159
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.0848635,36.17695886,PROPERTY DAMAGE ONLY,02/17/2016,15,S,LVMPD,2230488,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,LINCOLN RD,HARRIS AVE
DAYLIGHT,CLEAR,NONE,DRY,-115.19074640000001,36.14427267,PROPERTY DAMAGE ONLY,02/17/2016,18,E,LVMPD,2223439,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR589,S VALLEY VIEW BLVD
DAYLIGHT,CLEAR,NONE,DRY,-115.1603669,36.16356481,PROPERTY DAMAGE ONLY,02/17/2016,50,S,NHP,2226803,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,IR15S,IR15S TO MLK/SR159 INT41
DAYLIGHT,CLEAR,NONE,DRY,-115.1762125,36.13811676,PROPERTY DAMAGE ONLY,02/17/2016,1000,S,NHP,2226807,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,IR15N,IR15N TO SR589W/E INT40
DAYLIGHT,CLEAR,NONE,WET,-115.16901429999999,36.14396005,INJURY CRASH,02/17/2016,85,E,NHP,2226812,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR589,HIGHLAND DR
DUSK,CLEAR,NONE,DRY,-115.189163,36.17609674,PROPERTY DAMAGE ONLY,02/17/2016,2000,W,NHP,2226824,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,US95S,US95S TO SR599S INT77
DAYLIGHT,CLEAR,NONE,DRY,-115.1728777,36.15764988,INJURY CRASH,02/17/2016,400,S,LVMPD,2230490,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,RANCHO DR,SR159
DAYLIGHT,CLOUDY,NONE,DRY,-115.2021995,36.19704931,PROPERTY DAMAGE ONLY,02/17/2016,31,W,LVMPD,2223441,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,LAKE MEAD BLVD,MADELINE DR
DUSK,CLOUDY,NONE,DRY,-115.1909377,36.18104293,INJURY CRASH,02/17/2016,0,AT INT,LVMPD,2223467,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,W WASHINGTON AVE,WOODBRIDGE DR
DARK - SPOT LIGHTING,CLOUDY,NONE,DRY,-115.1923065,36.17633593,PROPERTY DAMAGE ONLY,02/17/2016,350,E,NHP,2226833,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95N,US95N TO DECATUR BLVD N/S INT79
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.1414406,36.1747175,INJURY CRASH,02/17/2016,15,W,NHP,2226802,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,SR602 S/N TO US95N INT75A,SR602
DARK - SPOT LIGHTING,CLOUDY,NONE,DRY,-115.1811031,36.17524645,INJURY CRASH,02/17/2016,650,E,NHP,2226823,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95N,SR599 TO US95N INT77
DARK - SPOT LIGHTING,CLOUDY,NONE,DRY,-115.1810014,36.17524784,INJURY CRASH,02/17/2016,680,E,NHP,2226827,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95N,SR599 TO US95N INT77
DAYLIGHT,CLEAR,NONE,DRY,-115.17510990000001,36.17634867,INJURY CRASH,02/17/2016,10,N,NHP,2226817,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,SR599,SR599S TO US95N INT77
DARK - SPOT LIGHTING,CLEAR,NONE,WET,-115.14980320000001,36.17467031,PROPERTY DAMAGE ONLY,02/17/2016,45,S,NHP,2226830,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95N,US95N TO IR15N INT42
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.17335359999998,36.17466986,INJURY CRASH,02/17/2016,220,N,NHP,2226834,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,SR599 N TO US95/IR15S INT77,SR599
DAYLIGHT,CLEAR,NONE,DRY,-115.14362140000001,36.18740396,PROPERTY DAMAGE ONLY,02/17/2016,1200,N,NHP,2234210,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,IR15S,IR15S TO SR578 INT43
DAYLIGHT,CLOUDY,NONE,DRY,-115.3106909,36.21215936,INJURY CRASH,02/17/2016,0,AT INT,LVMPD,2223440,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,HIGH RANGE DR,ARBUCKLE DR
DAYLIGHT,CLOUDY,NONE,DRY,-115.25238909999999,36.26292299,PROPERTY DAMAGE ONLY,02/17/2016,30,E,NHP,2226810,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,ANN RD,FRCL22 TO US95N INT86
DAYLIGHT,CLEAR,NONE,DRY,-115.28785079999999,36.28502923,INJURY CRASH,02/18/2016,222,N,LVMPD,2223503,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,N DURANGO DR,W DEER SPRINGS WAY
DARK - CONTINUOUS LIGHTING,CLEAR,NONE,DRY,-115.2825858,36.30102622,PROPERTY DAMAGE ONLY,02/18/2016,35,E,LVMPD,2223525,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,FARM RD,N DURANGO DR
DARK - CONTINUOUS LIGHTING,RAIN,NONE,DRY,-115.36148659999999,36.16204513,INJURY CRASH,02/18/2016,501,S,LVMPD,2223481,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,DESERT SUNRISE RD,DESERT MOON RD
,CLEAR,,,-115.2847031,36.20119035,PROPERTY DAMAGE ONLY,02/18/2016,875,W,LVMPD,2223499,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,LAKE MEAD BLVD,RAMPART BLVD
DAYLIGHT,CLEAR,NONE,DRY,-115.2802858,36.15891258,INJURY CRASH,02/18/2016,0,AT INT,LVMPD,2223506,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,SR159,S DURANGO DR
DAYLIGHT,CLOUDY,NONE,DRY,-115.3147291,36.1913155,PROPERTY DAMAGE ONLY,02/18/2016,1500,W,NHP,2226909,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,E SUMMERLIN PKWY,SUMMERLIN PKWY E TO TOWN CENTER DR N
DAYLIGHT,CLEAR,NONE,DRY,-115.09823600000001,36.16980607,INJURY CRASH,02/18/2016,1288,S,LVMPD,2223508,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,N PECOS RD,E BONANZA RD
DAYLIGHT,CLEAR,NONE,DRY,-115.0932129,36.16349488,INJURY CRASH,02/18/2016,100,N,NHP,2226931,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,US95N,SR159E/W TO US95N INT72
DAYLIGHT,CLEAR,NONE,DRY,-115.1541399,36.15102508,INJURY CRASH,02/18/2016,0,AT INT,LVMPD,2230491,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,S MAIN ST,E OAKEY BLVD
DARK - CONTINUOUS LIGHTING,CLOUDY,NONE,DRY,-115.2181713,36.18074587,FATAL CRASH,02/18/2016,0,AT INT,LVMPD,2353281,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,W WASHINGTON AVE,SMITH ST
,CLOUDY,,,-115.22384609999999,36.180206899999995,PROPERTY DAMAGE ONLY,02/18/2016,145,S,LVMPD,2223482,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR596,W WASHINGTON AVE
,CLEAR,,,-115.2277886,36.16925964,PROPERTY DAMAGE ONLY,02/18/2016,90,E,LVMPD,2223511,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,DAYTON AVE,MILINANE DR
DAYLIGHT,CLEAR,NONE,DRY,-115.24371570000001,36.15900873,INJURY CRASH,02/18/2016,9,N,LVMPD,2223513,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR595,SR159
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.22377549999999,36.16621673,PROPERTY DAMAGE ONLY,02/18/2016,0,AT INT,LVMPD,2223592,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR596,ALTA DR
DAYLIGHT,CLEAR,NONE,DRY,-115.17129240000001,36.14370806,PROPERTY DAMAGE ONLY,02/18/2016,1500,N,NHP,2226915,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,IR15N,IR15N TO SR589W/E INT40
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.1601152,36.16271478,PROPERTY DAMAGE ONLY,02/18/2016,270,N,NHP,2226923,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,IR15N,GRAND CENTRAL PARK N TO IR15N INT41
DARK - SPOT LIGHTING,CLOUDY,NONE,DRY,-115.19288929999999,36.17473025,PROPERTY DAMAGE ONLY,02/18/2016,80,W,NHP,2226925,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,VALLEY VIEW BLVD N/S TO US95S,VALLEY VIEW BLVD
DAYLIGHT,CLEAR,NONE,WET,-115.24440590000002,36.19370724,PROPERTY DAMAGE ONLY,02/18/2016,50,S,NHP,2234215,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,US95N,MILE MARKER 81.93
DARK - CONTINUOUS LIGHTING,CLEAR,NONE,WET,-115.17582890000001,36.17520225,INJURY CRASH,02/18/2016,25,E,NHP,2226921,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,US95N,IR15N TO US95N INT42
DARK - CONTINUOUS LIGHTING,CLEAR,NONE,DRY,-115.180356,36.18221634,INJURY CRASH,02/18/2016,220,S,LVMPD,2223521,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,SR599,ARTESIA WAY
DARK - CONTINUOUS LIGHTING,CLOUDY,NONE,DRY,-115.24196359999999,36.19580607,PROPERTY DAMAGE ONLY,02/18/2016,0,AT INT,LVMPD,2223529,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,LAKE MEAD BLVD,RAINBOW BLVD
DAYLIGHT,CLEAR,NONE,DRY,-115.2437693,36.19581829,INJURY CRASH,02/18/2016,5,W,NHP,2226907,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,LAKE MEAD BLVD,US95N TO LAKE MEAD BLVD W INT82
DAYLIGHT,CLOUDY,NONE,DRY,-115.24371950000001,36.19582525,INJURY CRASH,02/18/2016,10,N,NHP,2226913,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95N TO LAKE MEAD BLVD W INT82,LAKE MEAD BLVD
DAYLIGHT,CLOUDY,NONE,DRY,-115.1729899,36.17518617,INJURY CRASH,02/18/2016,800,N,NHP,2226886,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95S,US95S TO IR15S INT42
DAYLIGHT,CLEAR,NONE,DRY,-115.1160152,36.17020686,PROPERTY DAMAGE ONLY,02/19/2016,60,N,LVMPD,2230495,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,EASTERN AVE,CEDAR AVE
DAYLIGHT,CLEAR,NONE,DRY,-115.1751706,36.17554081,PROPERTY DAMAGE ONLY,02/18/2016,50,N,NHP,2227106,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,SR599S TO US95N INT77,SR599 TO US95N INT77
DAYLIGHT,CLOUDY,NONE,WET,-115.1925269,36.176491399999996,INJURY CRASH,02/18/2016,0,AT INT,NHP,2226908,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,N VALLEY VIEW BLVD,US95N TO VALLEY VIEW BLVD N/S
DAYLIGHT,CLEAR,NONE,DRY,-115.260648,36.2292415,INJURY CRASH,02/18/2016,5,S,LVMPD,2223486,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,N BUFFALO DR,W GILMORE AVE
DAYLIGHT,CLEAR,NONE,DRY,-115.2602993,36.19568401,INJURY CRASH,02/18/2016,109,S,LVMPD,2223483,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,N BUFFALO DR,LAKE MEAD BLVD
DAYLIGHT,CLEAR,NONE,DRY,-115.3315283,36.22934602,PROPERTY DAMAGE ONLY,02/18/2016,0,AT INT,LVMPD,2223488,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,CLIFF SHADOWS PKWY,W GILMORE AVE
DARK - SPOT LIGHTING,CLEAR,NONE,WET,-115.34197150000001,36.1973544,PROPERTY DAMAGE ONLY,02/18/2016,500,N,NHP,2226924,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,CC215S,CC215S TO SUMMERLIN PKWY
DAYLIGHT,CLOUDY,ACTIVE WORK ZONE,DRY,-115.32695700000001,36.26240181,PROPERTY DAMAGE ONLY,02/18/2016,12,W,NHP,2226850,861272.47358391,6177.70490894,0,19.77217444,0.03089402,861272.473584,6177.70490894,ANN RD,CC215S
DAYLIGHT,CLEAR,NONE,DRY,-115.2602014,36.17782728,PROPERTY DAMAGE ONLY,02/19/2016,100,W,NHP,2226959,814842368.871134,159606.44090370002,2,18706.28164028,29.22856507,814842368.871,159606.440904,E SUMMERLIN PKWY TO BUFFALO DR,N BUFFALO DR
DARK - CONTINUOUS LIGHTING,CLEAR,NONE,DRY,-115.1160219,36.16134617,PROPERTY DAMAGE ONLY,02/19/2016,0,AT INT,LVMPD,2223531,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,EASTERN AVE,N 25TH ST
DAYLIGHT,CLEAR,NONE,DRY,-115.0802305,36.15926143,PROPERTY DAMAGE ONLY,02/19/2016,170,N,LVMPD,2223536,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,LAMB BLVD,SR159
DAYLIGHT,CLEAR,NONE,DRY,-115.132673,36.16565164,INJURY CRASH,02/19/2016,0,AT INT,LVMPD,2223554,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,MARYLAND PKWY,SR582
DARK - CONTINUOUS LIGHTING,CLEAR,NONE,DRY,-115.09952109999999,36.16207463,INJURY CRASH,02/19/2016,0,AT INT,LVMPD,2223589,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,N PECOS RD,SUNRISE AVE
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.13993300000001,36.17022415,PROPERTY DAMAGE ONLY,02/19/2016,14,S,LVMPD,2223590,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,LAS VEGAS BLVD,E OGDEN AVE
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.1399108,36.17025813,PROPERTY DAMAGE ONLY,02/19/2016,0,AT INT,LVMPD,2223591,321293667.394449,122795.074116,3,7375.91718487,11.5248706,321293667.394,122795.074116,LAS VEGAS BLVD,E OGDEN AVE
DUSK,CLEAR,NONE,DRY,-115.1608227,36.15976675,PROPERTY DAMAGE ONLY,02/19/2016,380,N,LVMPD,2223544,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,MARTIN L KING BLVD,SR159
DAYLIGHT,CLEAR,NONE,DRY,-115.20003659999999,36.1589047,INJURY CRASH,02/19/2016,81,W,LVMPD,2223557,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR159,ARVILLE ST
DAYLIGHT,CLEAR,NONE,DRY,-115.2240676,36.1756664,INJURY CRASH,02/19/2016,0,AT INT,LVMPD,2223568,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,SR596,CHELSEA CIR
DARK - CONTINUOUS LIGHTING,CLEAR,NONE,DRY,-115.1656023,36.15052176,INJURY CRASH,02/19/2016,1000,N,NHP,2226930,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,IR15S,IR15S TO SR589W INT40A
DAYLIGHT,CLEAR,NONE,DRY,-115.1704279,36.1440054,PROPERTY DAMAGE ONLY,02/19/2016,0,AT INT,NHP,2226947,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,IR15N TO SR589W/E INT40,SR589
DAYLIGHT,CLEAR,GLARE,DRY,-115.2271744,36.17416943,PROPERTY DAMAGE ONLY,02/19/2016,150,N,NHP,2226964,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,US95N,SR596 TO US95N INT80
DAYLIGHT,CLEAR,NONE,DRY,-115.1858463,36.17554756,PROPERTY DAMAGE ONLY,02/19/2016,1000,W,NHP,2226957,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,US95S,US95S TO SR599S INT77
DAYLIGHT,CLEAR,,DRY,-115.18518940000001,36.17541209,INJURY CRASH,02/19/2016,800,W,NHP,2226961,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,US95S,US95S TO SR599S INT77
DAYLIGHT,CLEAR,NONE,WET,-115.1596584,36.16590209,INJURY CRASH,02/19/2016,65,S,NHP,2226944,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,IR15N,IR15N TO US95N/MLK N/S INT42
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.169729,36.14583497,PROPERTY DAMAGE ONLY,02/19/2016,800,N,NHP,2356326,476978816.39797306,181083.82684135,1,10949.97071439,17.10932924,476978816.398,181083.826841,IR15S,MILE MARKER 40.527
DAYLIGHT,CLEAR,ACTIVE WORK ZONE,DRY,-115.21497790000001,36.19545992,INJURY CRASH,02/19/2016,13,W,LVMPD,2223552,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,LAKE MEAD BLVD,MICHAEL WAY
DARK - CONTINUOUS LIGHTING,CLEAR,NONE,DRY,-115.2422795,36.20784736,INJURY CRASH,02/19/2016,1000,S,LVMPD,2223574,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,RAINBOW BLVD,PEAK DR
DARK - CONTINUOUS LIGHTING,CLEAR,NONE,DRY,-115.1610723,36.18831178,PROPERTY DAMAGE ONLY,02/19/2016,79,W,LVMPD,2223582,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,VEGAS DR,MARTIN L KING BLVD
,CLEAR,,,-115.1518071,36.20187019,PROPERTY DAMAGE ONLY,02/19/2016,20,S,NLPD,2227804,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,REVERE ST,MILLER AVE
DAYLIGHT,CLEAR,NONE,DRY,-115.1716205,36.17488969,INJURY CRASH,02/19/2016,250,N,NHP,2226956,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,SR599 S TO US95/IR15S INT77,SR599/RANCHO DR TO IR15S INT77
DAYLIGHT,CLEAR,NONE,DRY,-115.14587390000001,36.17995101,PROPERTY DAMAGE ONLY,02/19/2016,249,N,NHP,2234222,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,IR15N,MILE MARKER 43.42
DUSK,CLEAR,NONE,DRY,-115.18429259999999,36.17549520000001,PROPERTY DAMAGE ONLY,02/19/2016,300,N,NHP,2234223,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95N,SR599 TO US95N INT77
DARK - NO LIGHTING,CLEAR,NONE,WET,-115.1451531,36.17546222,INJURY CRASH,02/19/2016,600,N,NHP,2234220,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,US95N,US95N TO IR15S INT42
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.1554674,36.17346054,PROPERTY DAMAGE ONLY,02/19/2016,500,S,NHP,2234225,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,IR15N,MILE MARKER 42.88
DAYLIGHT,CLEAR,NONE,DRY,-115.1925269,36.176491399999996,PROPERTY DAMAGE ONLY,02/19/2016,0,AT INT,NHP,2226949,396602583.98757404,258219.53201136,5,9105.88864499,14.22795101,396650922.76699996,258828.92186799998,N VALLEY VIEW BLVD,VALLEY VIEW BLVD N TO US95N INT78
DARK - CONTINUOUS LIGHTING,CLEAR,NONE,DRY,-115.2513904,36.2403578,INJURY CRASH,02/19/2016,0,AT INT,LVMPD,2223586,553002311.092394,288225.99693598,4,12706.62489887,19.85410141,553498366.595,290462.375356,CRAIG RD,N TENAYA WAY
DAYLIGHT,CLEAR,NONE,DRY,-115.28840749999999,36.25545937,INJURY CRASH,02/19/2016,0,AT INT,LVMPD,2223556,184898368.163071,153149.59033016,0,4244.699443500001,6.63234288,184898368.163,153149.59033,WASHBURN RD,N EL CAPITAN WAY
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.2782508,36.29013694,INJURY CRASH,02/20/2016,1584,S,NHP,2226978,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,US95N,US95N TO DURANGO DR INT93
DARK - NO LIGHTING,CLEAR,ANIMAL IN ROADWAY,DRY,-115.36920659999998,36.37707797,PROPERTY DAMAGE ONLY,02/20/2016,100,N,NHP,2227014,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,US95N,MILE MARKER 97
DARK - SPOT LIGHTING,CLEAR,NONE,DRY,-115.25721229999999,36.26713438,INJURY CRASH,02/20/2016,68,S,NHP,2234227,1396099629.68306,625331.69844141,6,31991.49041434,49.98670378,1393543746.89,619305.71957,US95N,ANN RD TO US95N INT90B
